"doc_id";"titre";"ME";"MEEnf";"ICE";"ICEEnf";"nbDoc";"nbTag";"nbUti";"nbDocEnf";"nbTagEnf";"nbUtiEnf"
"1463";"L'Université d'Evora a développé une méthode pour augmenter la sécurité des denrées animales";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"1483";"Remise des prix pour le concours \"TIC Innovantes\" du BMWi";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"1486";"Quand la protéine ABCB4 fait le ménage";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"1494";"L'empreinte écologique : quelles conséquences pour les entreprises ?";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"1538";"Report du lancement du nouveau lanceur japonais Epsilon";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"1556";"Un nouveau centre de recherche sur les matériaux pour l'énergie";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"1573";"Les lauréats du prix allemand de protection de la Nature sont dévoilés";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"1588";"Electromobilité : un projet européen sur les piles à combustible - des bicyclettes électriques";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"1612";"Trois universités néerlandaises dans le top 100 du classement de Shanghaï 2013";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"1615";"Retour sur l'édition 2013 de la Robocup à Eindhoven";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"1633";"Le programme ERC Starting Grant 2013 sélectionne 26 projets de recherche néerlandais";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"1639";"Lauréats du programme de mobilité scientifique Rubicon - juillet 2013";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"1642";"Lauréats des Prix Spinoza 2013";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"1648";"La brevetabilité du vivant aux Pays-Bas";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"1654";"L'Open Access aux Pays-Bas";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"1657";"En bref : Tester les cellules embryonnaires - Un astéroïde néerlandais - Confiance en la science - Mutations génétiques et cancer du sein - MOOC à la TU Delft";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"1660";"En bref : Technologies des organoïdes - Programme Rosalind Franklin - Premier loup en 150 ans - Dromadaires et coronavirus - Tests de dépistages aléatoires";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"1666";"En bref : Des \"lunettes Google\" au bloc opératoire - Un prix Nobel de Physique à l'université de Nimègue - Le sud du pays menacé d'inondation - etc.";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"1677";"Agenda des événements et conférences";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"1691";"Vol expérimental réussi pour la fusée SR-8";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"1694";"Une dent intelligente pour de meilleures habitudes alimentaires";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"1702";"Prix 2013 de l'innovation du magazine R&D : 6 récompenses pour Taiwan";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"1708";"L'ITRI ouvre un bureau aux Pays-Bas et mise sur l'impression 3D";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"1711";"Far EasTone sélectionne Safran pour son programme d'essais NFC";"8";"4";"0.015625";"0.250000";"1";"4";"2";"2";"2";"1"
"1714";"En bref : Master Class des Gobelins, l'école de l'image à Taipei";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"1720";"En bref : Conférence franco-taïwanaise sur les bâtiments intelligents - Une équipe taïwanaise au Solar Decathlon 2014";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"1725";"Un soutien financier de 85 M£ pour trois technologies d'avenir";"10";"4";"0.012500";"0.250000";"1";"5";"2";"2";"2";"1"
"1728";"Un diamant pour moduler les lasers";"8";"1";"0.062500";"1.000000";"1";"4";"2";"1";"1";"1"
"1730";"Tapis rouge pour les ondes 4G au Royaume-Uni";"8";"1";"0.062500";"1.000000";"1";"4";"2";"1";"1";"1"
"1732";"Premiers tests pour la plus grande batterie d'Europe";"8";"4";"0.015625";"0.250000";"1";"4";"2";"2";"2";"1"
"1735";"Le Wifi haut débit pour les vols nationaux en Grande-Bretagne courant 2014";"8";"1";"0.062500";"1.000000";"1";"4";"2";"1";"1";"1"
"1740";"Fracking or not fracking ?";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"1742";"Ethique et nouvelles technologies d'intervention sur le cerveau";"8";"1";"0.062500";"1.000000";"1";"4";"2";"1";"1";"1"
"1744";"Conclusions du premier comité parlementaire sur l'E-crime";"8";"1";"0.062500";"1.000000";"1";"4";"2";"1";"1";"1"
"1766";"Des archéologues de l'Institut Weizmann déterminent l'âge des \"tombes fleuries\"";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"1772";"NTT Data et Oracle s'associent pour effectuer de l'analyse de Tweets";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"1774";"Nouvelle méthode d'analyse de l'épigénome : vers la compréhension de la genèse des cellules germinales";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"1776";"Mémoire immunitaire : élucidation d'un nouveau mécanisme";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"1782";"La compagnie Metawater crée un système de gestion du traitement des eaux par le Cloud";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"1784";"La compagnie Fujitsu développe un système précis de reconnaissance de caractère chinois";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"1792";"Révision de l'estimation du \"coût social du carbone\"";"3";"4";"0.041667";"0.250000";"1";"3";"1";"2";"2";"1"
"1795";"Recherche sur la fusion nucléaire aux Etats-Unis : quoi de neuf ?";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"1797";"NewQuest, une entreprise de Rhône Alpes au pays de Benjamin Franklin";"8";"1";"0.062500";"1.000000";"1";"4";"2";"1";"1";"1"
"1801";"Une nouvelle voiture à énergie solaire développée en Italie";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"1804";"Un projet international pour protéger Pompéi";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"1808";"Naviki, le navigateur pour les cyclistes";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"1814";"Lancement du satellite Alphasat";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"1821";"Des transistors alimentés par de la lumière";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"1833";"ADN sarde, ressource génétique de l'Europe";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"1838";"Plusieurs grandes compagnies japonaises s'essayent au Crowdsourcing";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"1847";"En bref : Différenciation cellulaire - Cultures sans phosphore - Génétique et poumons - Développement du cerveau - Comportements des nourrissons";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"1871";"Des méthodes d'analyses statistiques complètement à la ramasse ?";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"1910";"Inauguration d'un centre de recherche sur les maladies cardio-vasculaires à Francfort";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"1913";"Etude sur l'usage des moteurs de recherche sur le net";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"1950";"Augmentation prévue des dépenses de recherche en Allemagne";"4";"4";"0.031250";"0.250000";"1";"2";"2";"2";"2";"1"
"1953";"27,4 millions d'euros pour la recherche sur les matériaux au KIT";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"1956";"1,6 million d'euros pour la recherche sur l'intelligence artificielle";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"1961";"Les normes de sécurité japonaises pour les robots d'aide à la personne adoptées par l'Organisation internationale pour la standardisation";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"1966";"Lancement réussi du cargo ravitailleur japonais HTV-4";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"1969";"L'exosquelette de Cyberdyne obtient une certification d'équipement médical en Europe";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"1979";"Un manque de statisticiens face à une forte demande";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"1987";"L'Oréal, l'UNESCO et le CONICET relancent un concours pour chercheuses";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"1989";"Invention d'un dispositif de détection rapide de lait frelaté";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"1997";"Des bourses pour se former à l'étranger pour près de 300 chercheurs";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2000";"Création d'un parc technologique en industrie alimentaire et ingénierie pétrolière à San Rafael";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"2006";"Prôtis, un programme d'archéologie expérimentale unique en France";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"2019";"Analyse sensorielle : SensoStat répond à une demande croissante des industriels";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"2040";"Nouvelle stratégie politique et nouvelle initiative pour la bioéconomie";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"2080";"Un projet de recherche sur le cancer du sein primé par le Prix du Mérite Scientifique Santander / Totta / Université Nouvelle de Lisbonne";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"2091";"L'Université du Minho au coeur d'un projet de production d'électricité à partir de Graphène";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2112";"Signature d'un accord de collaboration scientifique entre Bioprocessing Technology Institute de A*STAR, Agilent Technologies et le laboratoire Glyco-MEV";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2115";"Pfizer, GSK, Siemens et A*STAR se joignent pour créer un Consortium en recherche et développement";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2136";"Edition 2013 de l'appel à projets Merlion : ouverture de juin à fin septembre";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2139";"De nouveaux modulateurs optiques pour des communications ultra-rapides";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2145";"Un robot de gestion d'animaux de laboratoire pouvant s'occuper de 30.000 souris";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"2147";"Le Japon va lancer un nanosatellite vietnamien";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2153";"Retour sur la conférence EMBO Spatial 2013 \"From Spatial Signaling to Sensing Spatiality\" organisée à Ein Bokek";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2162";"Le secret du sourire";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"2173";"Des hackers israéliens contre Anonymous";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"2178";"Des biopsies nasales pour diagnostiquer la schizophrénie";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2182";"Pr. Yves Barde : 1ère \"star\" recrutée au Pays de Galles";"10";"1";"0.050000";"1.000000";"1";"5";"2";"1";"1";"1"
"2186";"Les sciences du vivant à l'honneur lors de la remise de décorations par la Reine";"8";"1";"0.062500";"1.000000";"1";"4";"2";"1";"1";"1"
"2188";"Les objectifs du gouvernement britannique au cours de la période d'implémentation de la politique d'Open Access";"8";"4";"0.015625";"0.250000";"1";"4";"2";"2";"2";"1"
"2191";"Lancement du Catapult Centre sur les smart cities";"8";"4";"0.015625";"0.250000";"1";"4";"2";"2";"2";"1"
"2198";"La fabrication de produits cellulaires à finalité thérapeutique autorisée à Edimbourg";"8";"1";"0.062500";"1.000000";"1";"4";"2";"1";"1";"1"
"2217";"Cartographie d'un génome géant";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2223";"Un robot médical d'imagerie interne piloté par smartphone";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"2225";"Un nanofilet à cellules cancéreuses";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"2227";"Reprogrammation directe de fibroblastes en cellules cardiaques spécialisées";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2231";"Un nouveau test permet de détecter le risque de rejet d'une greffe de rein";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2234";"Séquençage de l'ADN : les grands enjeux industriels des nouvelles technologies aux Etats-Unis (Partie 4)";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"2237";"Récentes avancées dans le traitement ciblé du cancer à partir des nanotechnologies";"12";"1";"0.041667";"1.000000";"1";"4";"3";"1";"1";"1"
"2247";"Transport de données sur fibre optique à haut rendement énergétique";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2262";"Fonte des calotte glaciaires : quand la Science nuance";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"2288";"En bref : Une compagnie japonaise lance une imprimante 3D low-cost";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"2290";"Vers une réforme des laboratoires nationaux du DOE ?";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"2295";"Entretien avec Gabriel Bousquet, doctorant Fulbright en génie mécanique et sciences énergétiques au MIT";"12";"1";"0.041667";"1.000000";"1";"4";"3";"1";"1";"1"
"2297";"Big Data - Partie 3 : Pour le meilleur et pour le pire";"8";"4";"0.015625";"0.250000";"1";"4";"2";"2";"2";"1"
"2305";"Un matériau support pour créer des tissus osseux à partir de cellules souches";"8";"4";"0.015625";"0.250000";"1";"4";"2";"2";"2";"1"
"2308";"Un implant pour mesurer la pression intracellulaire";"8";"4";"0.015625";"0.250000";"1";"4";"2";"2";"2";"1"
"2319";"Les secrets quantiques de la photosynthèse";"8";"4";"0.015625";"0.250000";"1";"4";"2";"2";"2";"1"
"2322";"Les photoélectrons de haute énergie aidant l'analyse de surface des matériaux";"8";"4";"0.015625";"0.250000";"1";"4";"2";"2";"2";"1"
"2328";"Les chercheurs espagnols améliorent l'analyse d'images radiographiques";"8";"4";"0.015625";"0.250000";"1";"4";"2";"2";"2";"1"
"2334";"Le génome de l'océan profond en cours de décodage";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"2336";"La technologie spatiale pour le diagnostic de la maladie d'Alzheimer";"8";"1";"0.062500";"1.000000";"1";"4";"2";"1";"1";"1"
"2341";"La croissance des plantes comprises à l'échelle moléculaire";"8";"4";"0.015625";"0.250000";"1";"4";"2";"2";"2";"1"
"2344";"L'évolution de l'épigénome des cellules du cerveau de la naissance à l'âge adulte mis en évidence";"8";"4";"0.015625";"0.250000";"1";"4";"2";"2";"2";"1"
"2356";"Des chercheurs espagnols remettent en cause les processus cellulaires de production énergétique";"8";"4";"0.015625";"0.250000";"1";"4";"2";"2";"2";"1"
"2359";"Cartographie d'enzymes en réaction";"8";"1";"0.062500";"1.000000";"1";"4";"2";"1";"1";"1"
"2366";"Une fabrique des rayons X lancée en Calabre";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"2380";"Le Molab étudie les oeuvres de Pollock";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2391";"En Bref : Luca Parmitano à bord de l'ISS - Rencontre aéronautique à Naples - Décès de l'astrophysicienne Hack";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"2394";"Diagnostics de maladies en temps réel";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"2411";"Un projet en neurosciences coordonné par la Société Fraunhofer";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"2416";"Lancement du projet de textile intelligent SimpleSkin";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2419";"Lancement du Campus Solaire de Jülich";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"2439";"1,5 million d'euros pour une simulation quantique des propriétés des solides";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2442";"\"Mathematics for industry and society\" : un événement sur les mathématiques appliquées";"9";"4";"0.013889";"0.250000";"1";"3";"3";"2";"2";"1"
"2457";"Le comportement des protéines révélé par une cellule intégrée à une puce";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"2471";"Un nouvel atlas numérique en 3D révolutionnaire du cerveau";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2477";"Les mathématiques appliquées sont partout !";"9";"1";"0.055556";"1.000000";"1";"3";"3";"1";"1";"1"
"2485";"Des mathématiciens et des biologistes s'associent pour développer des virus tueurs de tumeurs";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2494";"Une jeune chercheuse de l'Université Libre de Bruxelles primée";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2497";"Une amplification des transferts de CO2 ?";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2506";"Préparer la transition vers une médecine génomique";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2512";"Mission en Californie : l'ULB s'allie à Berkeley, une des meilleures universités du monde";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2518";"La levure pour comprendre des maladies génétiques humaines";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2521";"L'ULB et la VUB s'associent pour créer L'Institut Interuniversitaire de Bioinformatique de Bruxelles";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2524";"Il y a plus de 2,5 milliards d'années, la Terre ressemblait davantage à la planète Mars";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2527";"Des chercheurs de l'Université Catholique de Louvain (UCL) mettent en gardent contre les dangers liés à la simplification des résultats scientifiques";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2536";"7ème conférence de Psychologie Ergonomique (EPIQUE)";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2539";"Zoom sur les TKI - Top Consortium for Knowledge and Innovation";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"2549";"En bref : Une falaise néerlandaise sur Mercure - Ordre de l'Amitié russe pour André Kuipers - Karl Marx au patrimoine de l'humanité - Supercalculateur Cartesius";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"2555";"Découverte du premier virus géant chez un hôte végétal";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"2561";"Cinq projets en concurrence pour la création d'un nouvel institut de recherche à Amsterdam";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"2580";"Création de l'INPOH (Instituto Nacional de Pesquisas Oceanograficas e Hidroviarias), Institut National de Recherche Océanographique";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2583";"Création de l'EMBRAPii, articulateur de l'innovation entre laboratoires de recherche et entreprises";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2589";"Un système de communication amélioré pour les aéronefs";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2592";"Un robot d'inspection de câbles";"8";"4";"0.015625";"0.250000";"1";"4";"2";"2";"2";"1"
"2598";"Regards sur l'initiative \"Biotechnologie 2020+\"";"2";"4";"0.062500";"0.250000";"1";"2";"1";"2";"2";"1"
"2610";"Intégration de puces RFID dans les composites fibreux";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2625";"VIRCOPAL : d'étonnantes valises pédagogiques de pièces osseuses en 3D";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"2627";"Toulouse, capitale européenne de l'océanographie spatiale opérationnelle";"6";"1";"0.083333";"1.000000";"1";"3";"2";"1";"1";"1"
"2641";"Cellules solaires organiques : des molécules simples comme alternatives aux polymères";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2646";"Une soirée exceptionnelle en l'honneur des nouveaux Boursiers polonais du gouvernement français";"6";"4";"0.020833";"0.250000";"1";"3";"2";"2";"2";"1"
"2653";"Premier Forum IREG sur la méthodologie des classements des universités";"10";"4";"0.012500";"0.250000";"1";"5";"2";"2";"2";"1"
